Date,QQQ_ret,QQQ_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2017-12-14,-0.0007056046574797,0.0070364789256147,0,0.999990689513339,9.310486906741853e-06,9.310486906741853e-06,1.0,0.00240077595585618
2017-12-15,0.0112909681076854,0.0069201251669361,0,0.999985131050875,1.4868949141189577e-05,1.4868949141189577e-05,1.0,0.00377798836376544
2017-12-18,0.0083489837977764,0.0070085718958166,0,0.9999882977120125,1.170228791976463e-05,1.170228791976463e-05,1.0,0.0039023584453190202
2017-12-19,-0.0059431114909979,0.0071936946263176,0,0.999987794349092,1.220565115818841e-05,1.220565115818841e-05,1.0,0.00298332521566116
2017-12-20,-0.0010784509790066,0.0068546871578913,0,0.9999905873653073,9.41263460287936e-06,9.41263460287936e-06,1.0,0.00238255695559552
2017-12-21,0.0001267568765006,0.0068551211038041,0,0.9999909556199515,9.044380459141073e-06,9.044380459141073e-06,1.0,0.0025490292623915798
2017-12-22,-0.0011431275976939,0.0068301271777268,0,0.999990574066801,9.425933366137089e-06,9.425933366137089e-06,1.0,6.22101213157198e-05
2017-12-26,-0.0054156969806279,0.0069540270791559,0,0.9999883294002565,1.1670599863648107e-05,1.1670599863648107e-05,0.9999941647000682,-0.00269072603436514
2017-12-27,0.0001278828927251,0.0069320393794256,0,0.999990804976261,9.1950235434476e-06,9.1950235434476e-06,0.9999954024882283,-0.0014765271576205404
2017-12-28,0.0012128927785414,0.005544762114678,0,0.9999881702387349,1.182976103062772e-05,1.182976103062772e-05,0.9999940851194846,-0.0010182584061109404
2017-12-29,-0.0062082516250668,0.0054883818932821,0,0.999981610985656,1.8389014267986108e-05,1.8389014267986108e-05,0.999990805492866,-0.0022852601064244204
2018-01-02,0.0173751553886102,0.0065679726862912,0,0.9999621994698418,3.780052970370551e-05,3.780052970370551e-05,1.0,0.0014183964908363995
2018-01-03,0.0096697837467828,0.0060586941273241,0,0.999983774575169,1.6225424473710922e-05,1.6225424473710922e-05,1.0,0.00443549263631854
2018-01-04,0.0017480675731627,0.0060466087212367,0,0.9999894129247154,1.0587074980331653e-05,1.0587074980331653e-05,1.0,0.00475952957240606
2018-01-05,0.0099929633480795,0.0062630254516721,0,0.9999857771274139,1.4222872716239494e-05,1.4222872716239494e-05,1.0,0.00651554368631368
2018-01-08,0.0038832417747354,0.0062665856503458,0,0.9999898711361329,1.0128864031541657e-05,1.0128864031541657e-05,1.0,0.008533842366274118
2018-01-09,6.171986561661408e-05,0.0062832593289218,0,0.999990192137269,9.807862677852328e-06,9.807862677852328e-06,1.0,0.005071155261675403
2018-01-10,-0.002340205010265,0.006252597597677,0,0.999989377251983,1.0622748054679255e-05,1.0622748054679255e-05,1.0,0.0026691575102658423
2018-01-11,0.006820727564722,0.006283675879668,0,0.9999887241246137,1.1275875767100354e-05,1.1275875767100354e-05,1.0,0.003683689508577702
2018-01-12,0.0073218549688893,0.0063734893010789,0,0.9999885555926126,1.1444407681373199e-05,1.1444407681373199e-05,1.0,0.0031494678327396624
2018-01-16,-0.0028614160108839,0.0064528735133495,0,0.999989189702543,1.0810297422149097e-05,1.0810297422149097e-05,1.0,0.0018005362756158022
2018-01-17,0.0107336428553885,0.0064146824193061,0,0.9999851145738047,1.4885426495110196e-05,1.4885426495110196e-05,1.0,0.003934920873570179
