Date,NVDA_ret,NVDA_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2016-11-08,-0.0015445791043885,0.0199600443624607,1,0.00037537331746174854,0.999624626682638,0.00037537331746174854,1.0,0.006020029936033943
2016-11-09,-0.0170075157658331,0.0204850510789634,1,0.0074308220831108855,0.992569177916977,0.0074308220831108855,1.0,0.0034602297604176034
2016-11-10,-0.0318036926598579,0.0215013308653552,1,0.13243471330773882,0.8675652866925404,0.13243471330773882,0.9337826433461306,-0.0005598666880200165
2016-11-11,0.2608761080781673,0.0618481634709876,0,1.0,1.8640357355479336e-42,1.0,1.0,0.05276636028798872
2016-11-14,-0.0504739868039272,0.0634027015348769,0,1.0,1.874171481086669e-26,1.0,1.0,0.03200926674883212
2016-11-15,0.0300323488320834,0.0635271451502799,0,1.0,6.9570839026168705e-25,1.0,1.0,0.0383246523361265
2016-11-16,0.0612044406342924,0.0643133644972444,0,1.0,2.7237983472247976e-26,1.0,1.0,0.0539670436161516
2016-11-17,0.0082598470956635,0.0643328872982499,0,1.0,1.2613496479953662e-25,1.0,1.0,0.06197975156725588
2016-11-18,0.010444156507848,0.0642022247551473,0,1.0,1.7391930912576994e-25,1.0,1.0,0.01189336125319202
2016-11-21,-0.0040785917759655,0.0639579084258759,0,1.0,2.0691919398432863e-25,1.0,1.0,0.02117244025878436
2016-11-22,0.0071803121631343,0.063970897955212,0,1.0,2.7560117382401435e-25,1.0,1.0,0.01660203292499454
2016-11-23,0.0049072030655494,0.0639645301993343,0,1.0,2.6697943199715437e-25,1.0,1.0,0.00534258541124594
2016-11-25,0.0020199064224454,0.0635288984861553,0,1.0,6.469958939946804e-25,1.0,1.0,0.00409459727660232
2016-11-28,-0.0005311859491133,0.0635138426063579,0,1.0,6.207182688871007e-25,1.0,1.0,0.00189952878521006
2016-11-29,-0.0091801138216219,0.0637239330083677,0,1.0,2.7944399454425417e-25,1.0,1.0,0.0008792243760787803
2016-11-30,-0.0113241277180121,0.0631823669223158,0,1.0,8.243763822116025e-25,1.0,0.5,-0.0028216636001504995
2016-12-01,-0.0507225131339084,0.0647452159263541,0,1.0,8.975819522531227e-28,1.0,0.5,-0.01394760684004206
2016-12-02,0.009199832855429,0.0645072312668819,0,1.0,8.68870868479409e-26,1.0,0.5,-0.01251162155344534
2016-12-05,0.0380457051909409,0.0645715119384954,0,1.0,5.609176903567078e-26,1.0,0.5,-0.0047962433254345
2016-12-06,0.0163012054797392,0.0639564749847569,0,1.0,3.122167957126826e-25,1.0,1.0,0.0003000205348377194
2016-12-07,0.0178288901977798,0.0638618245556107,0,1.0,3.847868355122199e-25,1.0,1.0,0.0061306241179960985
2016-12-08,-0.0168655922688885,0.0638581401378967,0,1.0,1.379064848844114e-25,1.0,1.0,0.012902008291000078
2016-12-09,-0.0179175733982333,0.0634012999583987,0,1.0,5.296476096932783e-22,1.0,1.0,0.0074785270402676195
2016-12-12,-0.024586617828444,0.026715836950165,1,0.48190371847985375,0.5180962815197856,0.48190371847985375,0.7590481407600731,-0.00504793756360936
2016-12-13,0.0174824500066824,0.0240108765729921,1,0.1429770631099128,0.8570229368897708,0.1429770631099128,0.9285114684450436,-0.00481168865822072
2016-12-14,0.0562990250506891,0.0261138240350646,1,0.10389274979465099,0.8961072502057468,0.10389274979465099,1.0,0.0028823383123611408
2016-12-15,0.0231612107030824,0.0230655405427764,1,0.010660142204419453,0.9893398577951547,0.010660142204419453,1.0,0.010887698906755321
2016-12-16,0.0170756639429285,0.0232389177203847,1,0.0010782736234765818,0.9989217263761441,0.0010782736234765818,1.0,0.017886346374987684
2016-12-19,0.0120769673946585,0.0232647256772457,1,0.0002367744725269789,0.9997632255275305,0.0002367744725269789,1.0,0.025219063419608178
2016-12-20,0.0342393524589197,0.0240996035068717,1,0.0005686098994777442,0.9994313901005876,0.0005686098994777442,1.0,0.028570443910055643
2016-12-21,0.0062559764958926,0.0240985805166435,1,0.002030845960254916,0.9979691540400346,0.002030845960254916,1.0,0.01856183419909634
2016-12-22,0.0120222591625249,0.0241311689496641,1,0.016662295258457974,0.9833377047418378,0.016662295258457974,1.0,0.01633404389098484
2016-12-23,0.0246218076010731,0.0244354668470567,1,0.14882663786733816,0.8511733621329675,0.14882663786733816,1.0,0.01784327262261376
2016-12-27,0.0664272823387128,0.0276302489527635,0,0.936138730956717,0.06386126904363452,0.936138730956717,1.0,0.02871333561142462
2016-12-28,-0.0712664131624037,0.0329878058555371,0,0.9999779296111148,2.2070389008495562e-05,0.9999779296111148,1.0,0.007612182487159938
2016-12-29,0.0197574379811561,0.0327649822569024,0,0.9999734343837073,2.6565616735287186e-05,0.9999734343837073,1.0,0.010312474784212638
2016-12-30,-0.0430007995235032,0.0320561793303457,0,0.9999941357908989,5.864209341263826e-06,0.9999941357908989,0.5000029321045505,-0.0006921369529929805
2017-01-03,-0.0453248697693808,0.0343514592385501,0,0.9999992646283292,7.353717473929651e-07,0.9999992646283292,0.5000003676858353,-0.014681472427083758
2017-01-04,0.0230631955506558,0.0338007664125992,0,0.9999896059201949,1.0394079441482786e-05,0.9999896059201949,0.5000051970399025,-0.023354289784695156
2017-01-05,-0.0257133878836007,0.0344512256263236,0,0.9999970183925028,2.9816071820748506e-06,0.9999970183925028,0.5000014908037487,-0.014243684728934558
2017-01-06,0.0132789414126177,0.0343719912869953,0,0.9999920999555896,7.900044074544223e-06,0.9999920999555896,0.5000039500222052,-0.01553938404264224
2017-01-09,0.0397427115284504,0.0348855542017116,0,0.999997778298815,2.221701268595421e-06,0.999997778298815,1.0,0.0010093181677484826
2017-01-10,-0.0075790143886826,0.0345739004728866,0,0.9999943299396131,5.670060747066042e-06,0.9999943299396131,1.0,0.008558489243888122
2017-01-11,-0.0123801300187564,0.0340837642244901,0,0.9999926154768937,7.384523499937662e-06,0.9999926154768937,1.0,0.001469824130005682
2017-01-12,-0.0164914823792271,0.0344317596505718,0,0.9999948121074306,5.187892173489003e-06,0.9999948121074306,1.0,0.0033142052308804022
2017-01-13,-9.649805207308038e-05,0.0323702787117563,0,0.999961259302943,3.874069736459833e-05,0.999961259302943,1.0,0.0006391173379422463
2017-01-17,-0.0226860486420829,0.0325271678076618,0,0.9999809973983417,1.900260191609119e-05,0.9999809973983417,0.5000095013008292,-0.011846634696164414
2017-01-18,0.0180344116427125,0.0325524910644457,0,0.9999652949674445,3.4705032490797054e-05,0.9999652949674445,0.5000173525162778,-0.0067239494898853934
2017-01-19,0.0212396174306704,0.0327766038651062,0,0.9999606385324776,3.9361467224913155e-05,0.9999606385324776,0.5000196807337611,-3.3306690738754695e-17
2017-01-20,-0.0109960043205429,0.0319642313426327,0,0.9998042018030027,0.00019579819732231483,0.9998042018030027,1.0,0.0010990956117368066
2017-01-23,0.010329995779267,0.0320228453057511,0,0.9985598121430442,0.0014401878572438316,0.9985598121430442,1.0,0.003184394378004823
2017-01-24,0.0210911441906478,0.0322705200711954,0,0.9897668569261341,0.010233143074129973,0.9897668569261341,1.0,0.011939832944550963
2017-01-25,0.0042767818180073,0.0317737717784001,0,0.9010045438095655,0.09899545619032919,0.9010045438095655,1.0,0.009188306979609921
2017-01-26,0.017108605760983,0.0279568874463336,1,0.37220756435823427,0.6277924356416055,0.37220756435823427,1.0,0.008362104645672443
2017-01-27,0.0191493618686133,0.0233289144396411,1,0.03682955338979595,0.9631704466102304,0.03682955338979595,1.0,0.014391177883503683
2017-01-30,-0.0157806311903482,0.0231892578160766,1,0.003812121274272283,0.9961878787255503,0.003812121274272283,1.0,0.009169052489580642
2017-01-31,-0.0076644945537261,0.0210379762873067,1,0.00022385692046036226,0.9997761430799362,0.00022385692046036226,1.0,0.0034179247407058627
2017-02-01,0.0427617281866598,0.0199953895719962,1,8.281133949369859e-05,0.9999171886604731,8.281133949369859e-05,1.0,0.011114914014436362
2017-02-02,0.0125580666857291,0.0196456137552027,1,1.6674848276034752e-05,0.9999833251521173,1.6674848276034752e-05,1.0,0.010204806199385581
2017-02-03,-0.0087914280242905,0.0185887848163936,1,1.301836312363177e-05,0.9999869816366956,1.301836312363177e-05,1.0,0.004616648220804822
2017-02-06,0.0252937910048132,0.0190302288437983,1,1.8734822588661145e-05,0.999981265177633,1.8734822588661145e-05,1.0,0.012831532659837103
2017-02-07,0.0153950859013371,0.0175065484214358,1,1.2498348685142405e-05,0.9999875016509371,1.2498348685142405e-05,1.0,0.01744344875084974
2017-02-08,-0.0043744064077421,0.0173973839802858,1,1.0992129531361713e-05,0.999989007870159,1.0992129531361713e-05,1.0,0.008016221831969362
2017-02-09,-0.0189797448833577,0.0178100455656283,1,1.6438008294948147e-05,0.9999835619915304,1.6438008294948147e-05,1.0,0.0017086595181520024
2017-02-10,-0.0240016734419373,0.0183592578540394,1,2.9854446951015968e-05,0.9999701455526524,2.9854446951015968e-05,0.9999850727765245,-0.0013333895653773575
2017-02-13,-0.0472154125590466,0.021721630166002,1,0.00018499957367010568,0.9998150004263396,0.00018499957367010568,0.999907500213165,-0.01583523027814932
2017-02-14,0.0036838904026894,0.0209078485976414,1,2.358704171405903e-05,0.9999764129587316,2.358704171405903e-05,0.999988206479143,-0.01817746937787886
2017-02-15,0.0020201612169781,0.0206330558207865,1,1.6501685822632554e-05,0.9999834983143076,1.6501685822632554e-05,0.9999917491570887,-0.01689855585293482
2017-02-16,-0.0161851012374086,0.0205749646973139,1,3.375459381344641e-05,0.9999662454059861,3.375459381344641e-05,0.9999831227030933,-0.016339627123745
2017-02-17,-0.0001865094287456,0.0203848007235095,1,0.0002468963953347246,0.9997531036046334,0.0002468963953347246,0.9998765518023327,-0.011576594321106658
2017-02-21,0.0351843298376432,0.0216671281021423,1,0.005804945368941889,0.994195054631228,0.005804945368941889,1.0,0.004903354158231302
2017-02-22,-0.0015334079620674,0.0212466196874885,1,0.050625699955435005,0.9493743000448285,0.050625699955435005,1.0,0.0038598944852799417
2017-02-23,-0.0973078229104586,0.0306455823662469,0,0.999956803941876,4.3196058560522375e-05,0.999956803941876,0.500021598029062,-0.016005702340207397
2017-02-24,0.0096065025488687,0.0304259112068448,0,0.9998096951716826,0.00019030482861660816,0.9998096951716826,0.5000951524141587,-0.010847381582951936
2017-02-27,0.0286606269040918,0.0308748160077205,0,0.9998868040081431,0.00011319599177683499,0.9998868040081431,0.5000565979959284,-0.005077954316384458
2017-02-28,-0.0284632837746822,0.0312714154095544,0,0.9999496073579457,5.0392641677564966e-05,0.9999496073579457,0.5000251963210272,-0.017807477038849537
2017-03-01,0.0128262267570213,0.031479218294264,0,0.999855185729882,0.00014481426989159722,0.999855185729882,0.5000724071350591,-0.014935550095031797
2017-03-02,-0.0375685002090719,0.0304473013582434,0,0.999624715266903,0.00037528473292669913,0.999624715266903,0.5001876423665486,-0.002987685554754457
2017-03-03,-0.0057739648060682,0.0301024970075942,0,0.9959944095082137,0.0040055904917579545,0.9959944095082137,0.5020027952458932,-0.0060637790257418375
2017-03-06,-0.0077511787190544,0.0301017480635349,0,0.9884233809433363,0.011576619056747539,0.9884233809433363,0.5057883095283319,-0.013346140150371078
2017-03-07,0.0108955414741387,0.0294325124871337,0,0.9711186669276779,0.028881333072761327,0.9711186669276779,0.514440666536161,-0.005474375100606898
2017-03-08,-0.0018246057231284,0.0289428681670584,0,0.9487324949954073,0.05126750500424048,0.9487324949954073,0.5256337525022963,-0.008404541596636835
2017-03-09,-0.0002028960175666,0.0289960823770519,0,0.9264722331369458,0.07352776686307806,0.9264722331369458,0.5367638834315271,-0.0009314207583357758
2017-03-10,0.0058684079734879,0.0290874501129394,0,0.9040168008991308,0.09598319910065359,0.9040168008991308,1.0,0.0013970537975754442
2017-03-13,0.0271700159733804,0.029843206374314,0,0.8807741694292605,0.11922583057046823,0.8807741694292605,1.0,0.008381292736062404
2017-03-14,-0.0006875535047861,0.0281795091070374,0,0.8219631972428533,0.1780368027569631,0.8219631972428533,1.0,0.006064673740277445
2017-03-15,0.0075371185894262,0.0282412805955391,0,0.7844446934308699,0.21555530656938462,0.7844446934308699,1.0,0.007937018602788363
2017-03-16,0.0122117305975847,0.0284258056638798,0,0.7613659466129281,0.23863405338733118,0.7613659466129281,1.0,0.010419943925818624
2017-03-17,0.0215371552646605,0.0287113747135125,0,0.7457148591148867,0.2542851408850464,0.7457148591148867,1.0,0.013553693384053146
2017-03-20,0.0313682675158455,0.0295827084529543,0,0.7291222554777295,0.2708777445225263,0.7291222554777295,1.0,0.014393343692546166
2017-03-21,-0.0328783182407338,0.0293679662514055,0,0.6814559873198021,0.31854401268018134,0.6814559873198021,1.0,0.007955190745356625
2017-03-22,0.0201900885658291,0.0297970023154024,0,0.4539507209498437,0.5460492790506064,0.4539507209498437,1.0,0.010485784740637206
2017-03-23,-0.0091099843248617,0.0196166540053865,1,0.017659592026556155,0.9823404079732797,0.017659592026556155,1.0,0.006221441756147926
2017-03-24,0.0035422236451652,0.0195588835400958,1,0.0006166933708734405,0.9993833066291915,0.0006166933708734405,1.0,0.0026224554322488653
2017-03-27,0.0072316687794186,0.0186373585573431,1,3.055775705113912e-05,0.999969442242545,3.055775705113912e-05,0.9999847211214744,-0.0022048643150365133
2017-03-28,-0.0051867887540132,0.0173284913281893,1,1.1429123800362235e-05,0.9999885708764963,1.1429123800362235e-05,1.0,0.0033334415823076066
2017-03-29,-0.0032552439660338,0.0172198245577937,1,1.0716295368256858e-05,0.9999892837050846,1.0716295368256858e-05,0.9999946418523158,-0.0013556249240649736
2017-03-30,0.0190095253305852,0.0148302385812535,1,1.4711357011401757e-05,0.9999852886430577,1.4711357011401757e-05,1.0,0.004268277007024407
2017-03-31,-0.0043057554730195,0.0147776689800778,1,1.551200243090566e-05,0.9999844879978671,1.551200243090566e-05,1.0,0.0026986811833874663
2017-04-03,-0.0050614528029692,0.0146666887255448,1,0.00014246681576702045,0.999857533184095,0.00014246681576702045,1.0,0.00024005686690990613
2017-04-04,-0.0727039559370196,0.0226816383119475,1,0.004195223397966096,0.9958047766016811,0.004195223397966096,0.997902388301017,-0.013263376569691374
2017-04-05,-0.0074694133952523,0.0227539363907513,1,0.0003432759407755837,0.9996567240588404,0.0003432759407755837,0.9998283620296122,-0.014106210455535072
2017-04-06,0.0072712750981992,0.0227989641115835,1,4.997477755391957e-05,0.9999500252225052,4.997477755391957e-05,0.999975012611223,-0.016453860502012273
2017-04-07,-0.0042768691864839,0.0228004758332214,1,3.274826288492052e-05,0.9999672517375054,3.274826288492052e-05,0.9999836258685575,-0.016448083244705154
2017-04-10,-0.0258468868471879,0.0226309217398485,1,5.626126914879432e-05,0.9999437387307117,5.626126914879432e-05,0.9999718693654256,-0.020605170053548894
2017-04-11,0.0035731104067049,0.0226643929252242,1,2.8486024182396406e-05,0.9999715139757516,2.8486024182396406e-05,0.9999857569879088,-0.005349756784803995
2017-04-12,-0.0082893378824648,0.0225962736891286,1,3.087978123920497e-05,0.9999691202185536,3.087978123920497e-05,0.9999845601093804,-0.0055137416822464945
2017-04-13,-0.018880001895929,0.022591522065629,1,4.8491199429829754e-05,0.9999515088008917,4.8491199429829754e-05,0.9999757544002851,-0.010743997081072135
2017-04-17,0.0384187656977144,0.0238813886169532,1,0.00011014849407778155,0.9998898515054927,0.00011014849407778155,0.9999449257529611,-0.0022048701042324758
2017-04-18,0.0006042368357714,0.0224781755320303,1,2.9874620076102934e-05,0.9999701253797529,2.9874620076102934e-05,1.0,0.0030853546323593847
2017-04-19,0.0039205565834306,0.0215519987140981,1,1.962831742351089e-05,0.9999803716826206,1.962831742351089e-05,1.0,0.003154843867704525
2017-04-20,0.0157264514099685,0.0213207450952187,1,2.064126305713567e-05,0.9999793587369215,2.064126305713567e-05,1.0,0.007958001726191186
2017-04-21,0.0041388758334261,0.0213350528701776,1,1.8267178071202115e-05,0.9999817328220617,1.8267178071202115e-05,1.0,0.012561777272062206
2017-04-24,0.0124127900403974,0.0215603009244557,1,2.071380273707719e-05,0.999979286197124,2.071380273707719e-05,1.0,0.0073605821405988035
2017-04-25,0.0172378835035975,0.0219028014005335,1,2.4751596063265407e-05,0.999975248404379,2.4751596063265407e-05,1.0,0.010687311474164024
2017-04-26,-0.0068979819755045,0.0219206871385508,1,2.3552204609613995e-05,0.9999764477951957,2.3552204609613995e-05,1.0,0.008523603762377005
2017-04-27,0.0154538520092393,0.0222490783171857,1,2.6369064589567972e-05,0.9999736309357714,2.6369064589567972e-05,1.0,0.008469083882231165
2017-04-28,-0.0127658319380194,0.0218918414763397,1,2.7774090221256612e-05,0.9999722259099958,2.7774090221256612e-05,1.0,0.0050881423279420645
2017-05-01,0.0221877132947241,0.0225609591018856,1,3.975433411961747e-05,0.9999602456663169,3.975433411961747e-05,1.0,0.007043126978807404
2017-05-02,-0.0300805795198898,0.0234697000307329,1,9.0262530688832e-05,0.9999097374696325,9.0262530688832e-05,0.9999548687346556,-0.0024205656258900555
2017-05-03,0.0074133823264666,0.0166773228599079,1,1.283619983955357e-05,0.999987163799763,1.283619983955357e-05,1.0,0.00044170723450416473
2017-05-04,-0.0038440772146599,0.0165919828661516,1,1.1294724786715812e-05,0.9999887052755487,1.1294724786715812e-05,0.9999943526376067,-0.003417878610275675
2017-05-05,9.617285574637426e-05,0.0165466455198563,1,3.576289201364166e-05,0.999964237107766,3.576289201364166e-05,0.9999821185539932,-0.0008454776515225204
2017-05-08,-0.010550365067884,0.0167207701357073,1,0.0009230558181726314,0.9990769441819926,0.0009230558181726314,0.9995384720909137,-0.0073930933240441395
2017-05-09,0.0016528087215589,0.0154628233397817,1,0.028771210262366512,0.9712287897373905,0.028771210262366512,0.9856143948688167,-0.0010464156757544005
2017-05-10,0.1640380621356082,0.0392859270867838,0,1.0,1.8309749802136544e-13,1.0,1.0,0.030278520286073918
2017-05-11,0.0420580245886271,0.0396234832056497,0,0.9999999781393856,2.1861043965991697e-08,0.9999999781393856,1.0,0.03945894064673132
2017-05-12,0.0109282073211599,0.0389107900211506,0,0.9999998829262109,1.1707342656738642e-07,0.9999998829262109,1.0,0.04162534753981402
2017-05-15,0.0489799222357032,0.039320446849074,0,0.999999980647772,1.935256696923734e-08,0.999999980647772,1.0,0.05353140500053146
2017-05-16,0.0184426530449496,0.0391755309504847,0,0.9999999172359856,8.276393665860126e-08,0.9999999172359856,1.0,0.056889373865209605
2017-05-17,-0.0687527236768575,0.0434903192435048,0,0.9999999999972715,2.53451971529815e-12,0.9999999999972715,1.0,0.010331216702716459
2017-05-18,0.0410348493977836,0.0439580714153045,0,0.9999999998417479,1.5782419756444664e-10,0.9999999998417479,1.0,0.01012658166454776
2017-05-19,0.0228323276007327,0.0439437241349725,0,0.9999999996862243,3.1410432123656894e-10,0.9999999996862243,1.0,0.01250740572046232
2017-05-22,0.0210991660463644,0.0439639543179638,0,0.9999999996834958,3.1665382020402647e-10,0.9999999996834958,1.0,0.006931254482594559
2017-05-23,-0.0135543612260591,0.0444193098415465,0,0.9999999998854037,1.1431203250458796e-10,0.9999999998854037,1.0,0.0005318516283928196
2017-05-24,0.0111759884853671,0.044165853733509,0,0.9999999997316991,2.6826897469231247e-10,0.9999999997316991,1.0,0.01651759406083774
2017-05-25,-0.0022396327475263,0.044320406359548,0,0.9999999998108251,1.8886915090041148e-10,0.9999999998108251,1.0,0.007862697631775762
2017-05-26,0.0255634791188564,0.0439516871678994,0,0.9999999997080522,2.917894079187382e-10,0.9999999997080522,1.0,0.0084089279354005
2017-05-30,0.0211372563948603,0.0439438060471106,0,0.9999999996753104,3.2459515557716297e-10,0.9999999996753104,1.0,0.008416546005099682
2017-05-31,-0.0035958150843442,0.0428884094233055,0,0.999999998887688,1.1124790111127016e-09,0.999999998887688,1.0,0.010408255233442663
2017-06-01,6.925177871957449e-05,0.0430033530602303,0,0.9999999989549906,1.0449125707376198e-09,0.9999999989549906,1.0,0.008186907892113156
2017-06-02,-0.0050001750865872,0.0430326631962689,0,0.9999999991023287,8.980980033271242e-10,0.9999999991023287,1.0,0.007634799424300976
2017-06-05,0.0299695478078719,0.0429600860244022,0,0.9999999991287041,8.71537643568531e-10,0.9999999991287041,1.0,0.008516013162104076
2017-06-06,-0.0045368735196563,0.0427721154401384,0,0.9999999987476258,1.2525718262211282e-09,0.9999999987476258,1.0,0.0033811871792007557
2017-06-07,0.012008497136191,0.0426254066085544,0,0.9999999981228029,1.8775085044975448e-09,0.9999999981228029,1.0,0.006502049623307795
2017-06-08,0.0700474709524365,0.0286276122862414,0,0.9999884921833697,1.1507816624389633e-05,0.9999884921833697,1.0,0.02049769345805118
2017-06-09,-0.0668337364674867,0.0330070400440234,0,0.999998855088707,1.1449112243950063e-06,0.999998855088707,1.0,0.008130981181871283
2017-06-12,0.0024702023236853,0.0330276428731728,0,0.9984001248430264,0.001599875156558872,0.9984001248430264,1.0,0.0026311120850339613
2017-06-13,0.0094901465734491,0.0315993221626117,0,0.9745214383569865,0.02547856164299374,0.9745214383569865,1.0,0.005436516103655041
2017-06-14,0.0021113462486237,0.031472748397486,0,0.848722907841623,0.15127709215829746,0.848722907841623,1.0,0.0034570859261415813
2017-06-15,0.0042751039526232,0.0262395012853201,1,0.23334407480731728,0.7666559251926249,0.23334407480731728,0.8833279625963414,-0.00969738747382108
2017-06-16,-0.0049345403631497,0.0252697196444957,1,0.08342221251343204,0.916577787486159,0.08342221251343204,1.0,0.0026824517470463217
2017-06-19,0.0369044147557216,0.0259333259485573,1,0.05788058901990667,0.9421194109803883,0.05788058901990667,1.0,0.009569294233453582
2017-06-20,-0.0014629649243192,0.0257909494760348,1,0.045022561033238824,0.9549774389665802,0.045022561033238824,1.0,0.007378671933899922
2017-06-21,0.0150370009637604,0.0254309667636821,1,0.046812829596021434,0.9531871704039793,0.046812829596021434,1.0,0.00996380287692726
2017-06-22,-0.0069215688218689,0.0256176716506488,1,0.07090712655157468,0.9290928734481924,0.07090712655157468,1.0,0.007724468322028842
2017-06-23,-0.0290860654143751,0.0267862300672387,1,0.1884184075057838,0.8115815924939798,0.1884184075057838,1.0,0.002894163311783761
2017-06-26,-0.0109812244546111,0.0265794104351738,1,0.3230473226669616,0.6769526773332218,0.3230473226669616,0.8384763386665192,-0.006682964530282778
2017-06-27,-0.0372955793160082,0.0277263889315469,0,0.7019777631766144,0.2980222368233186,0.7019777631766144,0.6490111184116928,-0.013849487408620579
2017-06-28,0.0346630106548971,0.0287244744066593,0,0.8558549009438066,0.14414509905616552,0.8558549009438066,0.5720725495280967,-0.009924285470393238
2017-06-29,-0.0339809079776995,0.0298626396375276,0,0.9424116762689818,0.05758832373134812,0.9424116762689818,0.5287941618655091,-0.015336153301559357
2017-06-30,-0.0145586747264248,0.0300362867438208,0,0.9539766371973422,0.04602336280290353,0.9539766371973422,0.5230116814013289,-0.012430675163969299
2017-07-03,-0.0368496997678882,0.0302798694144872,0,0.9559168343771413,0.04408316562272913,0.9559168343771413,0.5220415828114293,-0.01760437022662472
2017-07-05,0.0263491640208202,0.0309780872159947,0,0.925149284961157,0.07485071503870747,0.925149284961157,0.5374253575194214,-0.004875421559259038
2017-07-06,0.0030012945743143,0.0308368611598746,0,0.7743891915954819,0.22561080840423534,0.7743891915954819,0.612805404202259,-0.011207764775375599
2017-07-07,0.0226029999948568,0.0265330981594374,1,0.298117254102636,0.7018827458972384,0.298117254102636,1.0,0.00010901681913566136
2017-07-10,0.0462039982097188,0.0244706193012482,1,0.124394133368484,0.8756058666318092,0.124394133368484,1.0,0.012261551406364382
2017-07-11,0.0140840626841202,0.0246357964639563,1,0.02887254048810927,0.9711274595118592,0.02887254048810927,1.0,0.02244830389676606
2017-07-12,0.041652948994724,0.0261578169850842,1,0.016148853325149735,0.9838511466752696,0.016148853325149735,1.0,0.02550906089154682
2017-07-13,-0.0116358066339733,0.0263770540770716,1,0.006036708834301675,0.9939632911659266,0.006036708834301675,1.0,0.0225816406498893
2017-07-14,0.0265384451080059,0.0269047151577828,1,0.0027717381751720784,0.9972282618250526,0.0027717381751720784,1.0,0.02336872967251912
2017-07-17,-0.004252806797942,0.0268932739413439,1,0.001018725783868166,0.9989812742165509,0.001018725783868166,1.0,0.013277368670986958
2017-07-18,0.0103576703461096,0.02581740582543,1,0.00030793779360344104,0.9996920622067372,0.00030793779360344104,1.0,0.012532090203384841
2017-07-19,-0.0051959044801046,0.0258623370893616,1,0.00016812797049483587,0.999831872029697,0.00016812797049483587,1.0,0.0031623195084191204
2017-07-20,0.0144326686311293,0.0258472505580951,1,0.00013154617056811455,0.999868453829573,0.00013154617056811455,1.0,0.00837601456143964
2017-07-21,0.0035755946773155,0.0257532048247952,1,0.00010722050007528947,0.9998927795000547,0.00010722050007528947,1.0,0.0037834444753015602
2017-07-24,-0.0116679976828559,0.0248918096588899,1,8.761939324489444e-05,0.9999123806063006,8.761939324489444e-05,1.0,0.0023004062983187808
2017-07-25,-0.0048268948535078,0.0247363406745955,1,6.506343967882485e-05,0.9999349365601624,6.506343967882485e-05,0.9999674682801606,-0.0007365067416046997
2017-07-26,0.0114851953398176,0.0227595803521371,1,3.7774502717834606e-05,0.9999622254976871,3.7774502717834606e-05,1.0,0.0025997132223797405
2017-07-27,-0.0335597033754092,0.0234345405210277,1,0.0001138400499468678,0.999886159949831,0.0001138400499468678,0.9999430799750266,-0.006998761178927959
2017-07-28,0.0162518039353476,0.0218816998218676,1,2.9868518787881085e-05,0.9999701314813706,2.9868518787881085e-05,0.9999850657406061,-0.004463519327321539
2017-07-31,-0.0115022642139327,0.0217430054369076,1,2.444046625805305e-05,0.9999755595339543,2.444046625805305e-05,0.999987779766871,-0.004430372633536899
2017-08-01,0.0121100792726726,0.0193012945715097,1,1.3705091398476529e-05,0.9999862949082502,1.3705091398476529e-05,0.9999931474543007,-0.0010429778083008187
2017-08-02,-0.0006078150587397,0.0189118657282816,1,1.1885508478424446e-05,0.9999881144919182,1.1885508478424446e-05,0.9999940572457608,-0.0034615798880122785
2017-08-03,0.0126334495788804,0.018928590497696,1,1.2822505874727772e-05,0.999987177493849,1.2822505874727772e-05,1.0,0.005777050702845642
2017-08-04,0.0043753905788533,0.0185956743218243,1,1.1695242780357554e-05,0.999988304756876,1.1695242780357554e-05,1.0,0.003401768031546781
2017-08-07,0.0302764427428099,0.0170866683614458,1,2.1377738876710028e-05,0.9999786222608656,2.1377738876710028e-05,1.0,0.011757509422895301
2017-08-08,-0.0119655931450256,0.0174059100389901,1,1.9437326311759654e-05,0.9999805626736867,1.9437326311759654e-05,1.0,0.006942374939355661
2017-08-09,0.0105723230345603,0.0151481100208961,1,0.0002081621660154447,0.9997918378340214,0.0002081621660154447,1.0,0.009178402558015662
2017-08-10,-0.0437649845477302,0.0181696830684881,1,0.0062251111942312354,0.9937748888060749,0.0062251111942312354,0.9968874444028843,-0.002101284267306458
2017-08-11,-0.0547691959797238,0.0210798781191131,1,0.03797149774486847,0.9620285022546949,0.03797149774486847,0.9810142511275657,-0.013930201579021879
2017-08-14,0.0767424920030473,0.0275681872378729,1,0.07516968955579305,0.9248303104441131,0.07516968955579305,0.9624151552221034,-0.004636991726974402
2017-08-15,-0.0084681479576934,0.0275621567731215,1,0.05050138340169341,0.9494986165978875,0.05050138340169341,0.9747493082991533,-0.003937502689507963
2017-08-16,-0.0110198451828298,0.0276539605773028,1,0.03747228200466815,0.9625277179949603,0.03747228200466815,0.9812638589976659,-0.008255936332985983
2017-08-17,-0.022534527445928,0.0278741377951261,1,0.02992733950265822,0.9700726604969987,0.02992733950265822,0.9850363302486709,-0.004009844912625543
2017-08-18,0.0001856572595286,0.0278498130697538,1,0.021024662083552068,0.9789753379162135,0.021024662083552068,1.0,0.006981125735224937
2017-08-21,-0.0146581188822152,0.0279123857042521,1,0.016572483710751873,0.9834275162894641,0.016572483710751873,0.991713758144624,-0.011298996441827561
