Date,XLU_ret,XLU_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2025-04-01,0.0025333210023817,0.0103407209289947,1,0.015712180748586373,0.984287819251384,0.984287819251384,1.0,0.005462937206157517
2025-04-02,0.0046696154058452,0.010190722744414,1,0.02092886590046603,0.9790711340995167,0.9790711340995167,1.0,0.005075175324900656
2025-04-03,-0.0063155241108529,0.0089294131998212,1,0.021449764611672816,0.9785502353883353,0.9785502353883353,1.0,0.0038637422069372164
2025-04-04,-0.057232965958663,0.015417223748398,1,2.176573247005395e-11,0.9999999999782858,0.9999999999782858,0.5000000000108571,-0.009050158285389723
2025-04-07,-0.0154140940483202,0.0154275654686685,1,2.736343493793662e-09,0.9999999972636715,0.9999999972636715,0.5000000013681642,-0.014351929541921845
2025-04-08,-0.0040961363301408,0.0153535559664022,1,3.574050189658947e-09,0.9999999964259132,0.9999999964259132,0.5000000017870434,-0.015677821008426344
2025-04-09,0.0386470847034283,0.0178972580744854,1,3.863788683309289e-18,1.0,1.0,0.5,-0.008882327148909725
2025-04-10,-0.0075312752315828,0.0179517137208599,1,1.0023306601552246e-13,0.9999999999998863,0.9999999999998863,0.5000000000000568,-0.009125477373055704
2025-04-11,0.0121277005090591,0.0175924901788315,1,5.0428575017173935e-14,1.0,1.0,1.0,0.004746655920488715
2025-04-14,0.0177916336437488,0.0180720479205064,1,1.4239489336633217e-15,1.0,1.0,1.0,0.011387801458902514
2025-04-15,-0.0001287887490163,0.0180099721259916,1,4.389116047552764e-14,1.0,1.0,1.0,0.012181270975127416
2025-04-16,-0.0090521262204397,0.0180879664101695,1,5.6458338156731727e-14,1.0,1.0,1.0,0.0026414287903538157
2025-04-17,0.010210027122826,0.0182287119446551,1,3.36833821558739e-15,1.0,1.0,1.0,0.006189689261235575
2025-04-21,-0.0239438890990411,0.0189305638089984,1,7.601180027975876e-16,1.0,1.0,0.5,-0.0010246286603844649
2025-04-22,0.0268970254712781,0.0199674334065431,1,3.3544816851258543e-21,1.0,1.0,1.0,0.0007964497051213958
2025-04-23,0.0042218427382792,0.0196240708884836,1,6.392079733939604e-18,1.0,1.0,1.0,0.0016665760025804956
2025-04-24,0.0015307709763477,0.019579238902538,1,1.2077364987095675e-17,1.0,1.0,1.0,0.0037831554419379765
2025-04-25,-0.0030639884348935,0.0195961661065368,1,1.88218693599466e-17,1.0,1.0,1.0,0.0011283523303940758
2025-04-28,0.0061185184925756,0.0195757293698172,1,6.1186567661818925e-18,1.0,1.0,1.0,0.007140833848717417
2025-04-29,0.0077221237878913,0.0194935886014887,1,7.241006122197758e-18,1.0,1.0,1.0,0.003305853512040056
2025-04-30,-0.0050569435053124,0.0195213699589771,1,3.369931160006091e-17,1.0,1.0,1.0,0.0014500962633217358
2025-05-01,0.0029109033106096,0.0195027301263603,1,1.510620439524728e-17,1.0,1.0,1.0,0.0017261227301741157
2025-05-02,0.0078045175645578,0.0195246056497514,1,6.019273399962563e-18,1.0,1.0,1.0,0.0038998239300643755
2025-05-05,-0.0025107635277805,0.0140800527342641,1,2.1743273158032174e-07,0.999999782567239,0.999999782567239,1.0,0.0021739675259931555
2025-05-06,0.0121197166026391,0.0134919483361143,1,3.456401601134099e-07,0.999999654359786,0.999999654359786,1.0,0.003053486088942716
