Date,TLT_ret,TLT_vol,regime,prob_regime_0,prob_regime_1,p_high_vol,risk_scale,momentum
2021-07-09,-0.0141627763133208,0.0091541598144515,1,7.048051373671085e-05,0.9999295194866517,0.9999295194866517,1.0,0.003247470615567223
2021-07-12,-0.0012977471564119,0.009148859339831,1,5.6957678118823535e-05,0.999943042321841,0.999943042321841,1.0,0.0017845541744437427
2021-07-13,-0.0076823357033791,0.0091485078701571,1,3.0869527515390255e-05,0.9999691304727897,0.9999691304727897,0.5000154347636052,-0.002082448672668837
2021-07-14,0.0112980992247878,0.0093809392020898,1,8.201147517941855e-06,0.9999917988525122,0.9999917988525122,0.5000041005737439,-0.0015868834660322177
2021-07-15,0.0109695183392784,0.0095568132539194,1,5.285843933531728e-06,0.9999947141562737,0.9999947141562737,0.5000026429218631,-0.00017504832180911776
2021-07-16,-0.0018875716699154,0.0091585417002653,1,3.7733428208096985e-05,0.9999622665716456,0.9999622665716456,1.0,0.002279992606871962
2021-07-19,0.0216916004060593,0.0094739959296196,1,4.2097910415086756e-07,0.999999579020457,0.999999579020457,1.0,0.006877862119366201
2021-07-20,-0.009686418265861,0.0088341019902789,1,4.0665058121475465e-05,0.99995933494222,0.99995933494222,1.0,0.006477045606869822
2021-07-21,-0.0127472237780463,0.0094570364302603,1,4.899401522962741e-06,0.9999951005986044,0.9999951005986044,1.0,0.0016679810063030018
2021-07-22,0.0094078962134194,0.0095579375465704,1,5.7749864888873906e-06,0.9999942250136289,0.9999942250136289,1.0,0.0013556565811312018
2021-07-23,-0.0067111632668418,0.0097635640144281,1,4.507450938460135e-06,0.9999954925489596,0.9999954925489596,1.0,0.00039093826174592167
2021-07-26,-0.0029672789472347,0.0094080561770129,1,1.801724013580213e-05,0.9999819827603136,0.9999819827603136,0.5000090086198432,-0.004540837608912878
2021-07-27,0.0106149145021832,0.0094258717772632,1,8.140158421533782e-06,0.9999918598418192,0.9999918598418192,0.5000040700790904,-0.0004805710553040379
2021-07-28,6.624894344239668e-05,0.0094371708799732,1,1.8294730181144767e-05,0.9999817052694233,0.9999817052694233,1.0,0.0020821234889937014
2021-07-29,-0.0055609963986364,0.0095700849904979,1,9.715692040793251e-06,0.9999902843082004,0.9999902843082004,0.5000048578458998,-0.0009116550334174585
2021-07-30,0.0046926688012705,0.0095871100743929,1,9.416396275840075e-06,0.9999905836036727,0.9999905836036727,1.0,0.0013691113802050017
2021-08-02,0.0088794543737849,0.0096740099477443,1,4.802007425231312e-06,0.9999951979922816,0.9999951979922816,1.0,0.003738458044408922
2021-08-03,0.0005306506601878,0.0094037069192802,1,2.227423638228923e-05,0.9999777257633111,0.9999777257633111,1.0,0.0017216052760098417
2021-08-04,0.0020547130631622,0.0092433887035562,1,3.525370271396293e-05,0.9999647462975786,0.9999647462975786,1.0,0.0021192980999538025
2021-08-05,-0.0051103658213096,0.009317319860854,1,2.2562276439452328e-05,0.9999774377237016,0.9999774377237016,1.0,0.0022094242154191623
2021-08-06,-0.0168422984427696,0.0095572424012023,1,1.224073734390591e-06,0.999998775926382,0.999998775926382,0.500000612036809,-0.0020975692333888574
2021-08-09,-0.003592860547361,0.0095934928161668,1,1.2698332799481027e-05,0.9999873016673951,0.9999873016673951,0.5000063491663025,-0.0045920322176180375
2021-08-10,-0.0046287732432215,0.0094822358218025,1,7.279388579578987e-05,0.9999272061143254,0.9999272061143254,0.5000363969428373,-0.005623916998299898
2021-08-11,-0.0006141685228513,0.0091376931683137,1,0.0009326646337613637,0.9990673353658773,0.9990673353658773,0.5004663323170613,-0.006157693315502597
2021-08-12,-0.0016393269535826,0.0087630855448632,1,0.004711847740928973,0.9952881522592567,0.9952881522592567,0.5023559238703716,-0.0054634855419571976
2021-08-13,0.0156721286480435,0.0094878014109254,1,0.011116832768293334,0.9888831672317032,0.9888831672317032,1.0,0.0010393998762054228
